cityLabel,population,countryCode,country
Lusaka,2467563,ZM,http://www.wikidata.org/entity/Q953
Ouagadougou,2453496,BF,http://www.wikidata.org/entity/Q965
Dandong,2444697,CN,http://www.wikidata.org/entity/Q148
Daegu,2444412,KR,http://www.wikidata.org/entity/Q884
Taipei,2442991,TW,http://www.wikidata.org/entity/Q865
Yaoundé,2440462,CM,http://www.wikidata.org/entity/Q1009
Zhuhai,2439585,CN,http://www.wikidata.org/entity/Q148
Huludao,2434194,CN,http://www.wikidata.org/entity/Q148
Baoshan,2431211,CN,http://www.wikidata.org/entity/Q148
Yingkou,2428534,CN,http://www.wikidata.org/entity/Q148
Antalya,2426356,TR,http://www.wikidata.org/entity/Q43
Beirut,2421354,LB,http://www.wikidata.org/entity/Q822
Salvador,2417678,BR,http://www.wikidata.org/entity/Q155
Longnan,2407272,CN,http://www.wikidata.org/entity/Q148
Nagpur,2405665,IN,http://www.wikidata.org/entity/Q668
Queens,2405464,US,http://www.wikidata.org/entity/Q30
Pu'er City,2404954,CN,http://www.wikidata.org/entity/Q148
Tieling,2388294,CN,http://www.wikidata.org/entity/Q148
Yunfu,2383350,CN,http://www.wikidata.org/entity/Q148
Bekasi,2381053,ID,http://www.wikidata.org/entity/Q252
Daegu,2376044,KR,http://www.wikidata.org/entity/Q884
Ghaziabad,2375820,IN,http://www.wikidata.org/entity/Q668
Luohe,2367490,CN,http://www.wikidata.org/entity/Q148
Algiers,2364230,DZ,http://www.wikidata.org/entity/Q262
Anshun,2353100,CN,http://www.wikidata.org/entity/Q148
Taoyuan,2352683,TW,http://www.wikidata.org/entity/Q865
Depok,2330333,ID,http://www.wikidata.org/entity/Q252
Yingkou,2328582,CN,http://www.wikidata.org/entity/Q148
Nagoya,2326844,JP,http://www.wikidata.org/entity/Q17
Belo Horizonte,2315560,BR,http://www.wikidata.org/entity/Q155
Ziyang,2308631,CN,http://www.wikidata.org/entity/Q148
Guangyuan,2305657,CN,http://www.wikidata.org/entity/Q148
Houston,2304580,US,http://www.wikidata.org/entity/Q30
Manaus,2303732,BR,http://www.wikidata.org/entity/Q155
Baku,2300500,AZ,http://www.wikidata.org/entity/Q227
Yingkou,2296540,CN,http://www.wikidata.org/entity/Q148
Konya Province,2296347,TR,http://www.wikidata.org/entity/Q43
Mudanjiang,2290208,CN,http://www.wikidata.org/entity/Q148
Yan'an,2282581,CN,http://www.wikidata.org/entity/Q148
Quzhou,2276184,CN,http://www.wikidata.org/entity/Q148
Lincang,2257991,CN,http://www.wikidata.org/entity/Q148
Songyuan,2252994,CN,http://www.wikidata.org/entity/Q148
Yuxi,2249502,CN,http://www.wikidata.org/entity/Q148
Caracas,2245744,VE,http://www.wikidata.org/entity/Q717
Hulunbuir,2242875,CN,http://www.wikidata.org/entity/Q148
Tangerang,2237006,ID,http://www.wikidata.org/entity/Q252
Cali,2234400,CO,http://www.wikidata.org/entity/Q739
Laibin,2233900,CN,http://www.wikidata.org/entity/Q148
Konya,2232374,TR,http://www.wikidata.org/entity/Q43
Almaty,2228675,KZ,http://www.wikidata.org/entity/Q232
Suizhou,2221000,CN,http://www.wikidata.org/entity/Q148
Qingyang,2211191,CN,http://www.wikidata.org/entity/Q148
Xining,2208708,CN,http://www.wikidata.org/entity/Q148
Konya Province,2205609,TR,http://www.wikidata.org/entity/Q43
Santo Domingo,2201941,DO,http://www.wikidata.org/entity/Q786
Mbuji-Mayi,2201000,CD,http://www.wikidata.org/entity/Q974
Jincheng,2194545,CN,http://www.wikidata.org/entity/Q148
Dongying,2193518,CN,http://www.wikidata.org/entity/Q148
Dandong,2188436,CN,http://www.wikidata.org/entity/Q148
Lomé,2188376,TG,http://www.wikidata.org/entity/Q945
Quzhou,2185000,CN,http://www.wikidata.org/entity/Q148
Qingyang,2179716,CN,http://www.wikidata.org/entity/Q148
Ma'anshan,2159930,CN,http://www.wikidata.org/entity/Q148
Jiamusi,2156505,CN,http://www.wikidata.org/entity/Q148
Ordos City,2153638,CN,http://www.wikidata.org/entity/Q148
Harare,2150000,ZW,http://www.wikidata.org/entity/Q954
Brazzaville,2145783,CG,http://www.wikidata.org/entity/Q971
Perth,2141834,AU,http://www.wikidata.org/entity/Q408
Havana,2141652,CU,http://www.wikidata.org/entity/Q241
Phnom Penh,2129371,KH,http://www.wikidata.org/entity/Q424
Haiphong,2124500,VN,http://www.wikidata.org/entity/Q881
Mogadishu,2120000,SO,http://www.wikidata.org/entity/Q1045
Lishui,2116957,CN,http://www.wikidata.org/entity/Q148
Medan,2109330,ID,http://www.wikidata.org/entity/Q252
Paris,2103778,FR,http://www.wikidata.org/entity/Q142
Haiphong,2103500,VN,http://www.wikidata.org/entity/Q881
Chongzuo,2099400,CN,http://www.wikidata.org/entity/Q148
Rawalpindi,2098231,PK,http://www.wikidata.org/entity/Q843
Havana,2089532,CU,http://www.wikidata.org/entity/Q241
Chongzuo,2088692,CN,http://www.wikidata.org/entity/Q148
Haiphong,2088020,VN,http://www.wikidata.org/entity/Q881
Konya Province,2076524,TR,http://www.wikidata.org/entity/Q43
Laibin,2074611,CN,http://www.wikidata.org/entity/Q148
Hezhou,2072600,CN,http://www.wikidata.org/entity/Q148
Pingliang,2068033,CN,http://www.wikidata.org/entity/Q148
Vadodara,2065771,IN,http://www.wikidata.org/entity/Q668
Suizhou,2047923,CN,http://www.wikidata.org/entity/Q148
Rajkot,2043000,IN,http://www.wikidata.org/entity/Q668
Shangluo,2041231,CN,http://www.wikidata.org/entity/Q148
Visakhapatnam,2035922,IN,http://www.wikidata.org/entity/Q668
Sanmenxia,2034872,CN,http://www.wikidata.org/entity/Q148
Baicheng,2032356,CN,http://www.wikidata.org/entity/Q148
Vienna,2028289,AT,http://www.wikidata.org/entity/Q40
Gujranwala,2027001,PK,http://www.wikidata.org/entity/Q843
Hezhou,2007858,CN,http://www.wikidata.org/entity/Q148
Aleppo,2003671,SY,http://www.wikidata.org/entity/Q858
Minsk,1995091,BY,http://www.wikidata.org/entity/Q184
Indore,1994397,IN,http://www.wikidata.org/entity/Q668
Yinchuan,1993088,CN,http://www.wikidata.org/entity/Q148
Şanlıurfa,1985753,TR,http://www.wikidata.org/entity/Q43
Binhai New Area,1973752,CN,http://www.wikidata.org/entity/Q148
Kananga,1971704,CD,http://www.wikidata.org/entity/Q974
Huaibei,1970265,CN,http://www.wikidata.org/entity/Q148
Peshawar,1970042,PK,http://www.wikidata.org/entity/Q843
Tijuana,1964788,MX,http://www.wikidata.org/entity/Q96
Isfahan,1961260,IR,http://www.wikidata.org/entity/Q794
Sapporo,1959313,JP,http://www.wikidata.org/entity/Q17
Kocaeli Province,1953035,TR,http://www.wikidata.org/entity/Q43
Pingxiang,1933200,CN,http://www.wikidata.org/entity/Q148
Irbid,1911600,JO,http://www.wikidata.org/entity/Q810
Hamburg,1910160,DE,http://www.wikidata.org/entity/Q183
Kocaeli Province,1906391,TR,http://www.wikidata.org/entity/Q43
Katowice urban area,1903000,PL,http://www.wikidata.org/entity/Q36
Manila,1902590,PH,http://www.wikidata.org/entity/Q928
Montreal,1895211,CA,http://www.wikidata.org/entity/Q16
Zhuhai,1891100,CN,http://www.wikidata.org/entity/Q148
Thane,1886941,IN,http://www.wikidata.org/entity/Q668
Tainan,1874686,TW,http://www.wikidata.org/entity/Q865
Multan,1871843,PK,http://www.wikidata.org/entity/Q843
Warsaw,1862402,PL,http://www.wikidata.org/entity/Q36
Jixi,1862165,CN,http://www.wikidata.org/entity/Q148
Fushun,1861372,CN,http://www.wikidata.org/entity/Q148
Liaoyang,1858768,CN,http://www.wikidata.org/entity/Q148
Tainan,1854682,TW,http://www.wikidata.org/entity/Q865
Beihai,1853227,CN,http://www.wikidata.org/entity/Q148
Kocaeli Province,1851790,TR,http://www.wikidata.org/entity/Q43
Davao City,1848947,PH,http://www.wikidata.org/entity/Q928
Pingliang,1848607,CN,http://www.wikidata.org/entity/Q148
Fuxin,1819339,CN,http://www.wikidata.org/entity/Q148
Wuwei,1815059,CN,http://www.wikidata.org/entity/Q148
Siping,1814733,CN,http://www.wikidata.org/entity/Q148
Pingxiang,1804805,CN,http://www.wikidata.org/entity/Q148
Bhopal,1798218,IN,http://www.wikidata.org/entity/Q668
Mosul,1792000,IQ,http://www.wikidata.org/entity/Q796
Lubumbashi,1786397,CD,http://www.wikidata.org/entity/Q974
Accra,1782150,GH,http://www.wikidata.org/entity/Q117
Benin City,1780000,NG,http://www.wikidata.org/entity/Q1033
Haikou,1776141,CN,http://www.wikidata.org/entity/Q148
Curitiba,1773718,BR,http://www.wikidata.org/entity/Q155
Adana,1765981,TR,http://www.wikidata.org/entity/Q43
Quito,1763275,EC,http://www.wikidata.org/entity/Q736
Montreal,1762949,CA,http://www.wikidata.org/entity/Q16
Garoua,1750000,CM,http://www.wikidata.org/entity/Q1009
Kigali,1745555,RW,http://www.wikidata.org/entity/Q1037
Hyderabad,1732693,PK,http://www.wikidata.org/entity/Q843
Diyarbakır,1732396,TR,http://www.wikidata.org/entity/Q43
Barcelona,1731649,ES,http://www.wikidata.org/entity/Q29
Bucharest,1716961,RO,http://www.wikidata.org/entity/Q218
Shuozhou,1714857,CN,http://www.wikidata.org/entity/Q148
Caloocan,1712945,PH,http://www.wikidata.org/entity/Q928
Benxi,1709538,CN,http://www.wikidata.org/entity/Q148
Baiyin,1708751,CN,http://www.wikidata.org/entity/Q148
Ulanqab,1706328,CN,http://www.wikidata.org/entity/Q148
Manhattan,1694251,US,http://www.wikidata.org/entity/Q30
Abuja,1693400,NG,http://www.wikidata.org/entity/Q1033
Budapest,1685209,HU,http://www.wikidata.org/entity/Q28
Patna,1684222,IN,http://www.wikidata.org/entity/Q668
City of Belgrade,1681405,RS,http://www.wikidata.org/entity/Q403
Mbuji-Mayi,1680991,CD,http://www.wikidata.org/entity/Q974
Gaziantep,1680723,TR,http://www.wikidata.org/entity/Q43
Kampala,1680600,UG,http://www.wikidata.org/entity/Q1036
Heihe,1673899,CN,http://www.wikidata.org/entity/Q148
Jingdezhen,1673200,CN,http://www.wikidata.org/entity/Q148
Bayannur,1669915,CN,http://www.wikidata.org/entity/Q148
Conakry,1667864,GN,http://www.wikidata.org/entity/Q1006
City of Belgrade,1659440,RS,http://www.wikidata.org/entity/Q403
Kota Semarang,1653524,ID,http://www.wikidata.org/entity/Q252
Fuxin,1647280,CN,http://www.wikidata.org/entity/Q148
South Tangerang,1644899,ID,http://www.wikidata.org/entity/Q252
Masvingo,1638528,ZW,http://www.wikidata.org/entity/Q954
Novosibirsk,1637266,RU,http://www.wikidata.org/entity/Q159
Semarang,1621384,ID,http://www.wikidata.org/entity/Q252
Jingdezhen,1618979,CN,http://www.wikidata.org/entity/Q148
Ludhiana,1618879,IN,http://www.wikidata.org/entity/Q668
Phoenix,1608139,US,http://www.wikidata.org/entity/Q30
Liaoyang,1604580,CN,http://www.wikidata.org/entity/Q148
Philadelphia,1603797,US,http://www.wikidata.org/entity/Q30
Fukuoka,1603043,JP,http://www.wikidata.org/entity/Q17
Shuozhou,1593444,CN,http://www.wikidata.org/entity/Q148
Agra,1585705,IN,http://www.wikidata.org/entity/Q668
León de Los Aldama,1579803,MX,http://www.wikidata.org/entity/Q96
Meerut,1571434,IN,http://www.wikidata.org/entity/Q668
Abu Dhabi,1570000,AE,http://www.wikidata.org/entity/Q878
Hebi,1569208,CN,http://www.wikidata.org/entity/Q148
Hebi,1565973,CN,http://www.wikidata.org/entity/Q148
Madurai,1561129,IN,http://www.wikidata.org/entity/Q668
Mbuji-Mayi,1559073,CD,http://www.wikidata.org/entity/Q974
Jamshedpur,1558000,IN,http://www.wikidata.org/entity/Q668
Maracaibo,1551539,VE,http://www.wikidata.org/entity/Q717
Baicheng,1551378,CN,http://www.wikidata.org/entity/Q148
Panama City,1540000,PA,http://www.wikidata.org/entity/Q804
Kawasaki,1539522,JP,http://www.wikidata.org/entity/Q17
Bayannur,1538715,CN,http://www.wikidata.org/entity/Q148
Zhangjiajie,1537900,CN,http://www.wikidata.org/entity/Q148
Palembang,1535952,ID,http://www.wikidata.org/entity/Q252
Kobe,1521707,JP,http://www.wikidata.org/entity/Q17
Rui'an,1520386,CN,http://www.wikidata.org/entity/Q148
Zhangjiajie,1517027,CN,http://www.wikidata.org/entity/Q148
Baiyin,1512110,CN,http://www.wikidata.org/entity/Q148
Guiping,1511011,CN,http://www.wikidata.org/entity/Q148
Munich,1510378,DE,http://www.wikidata.org/entity/Q183
Ya'an,1507258,CN,http://www.wikidata.org/entity/Q148
Córdoba,1505250,AR,http://www.wikidata.org/entity/Q414
Jixi,1502060,CN,http://www.wikidata.org/entity/Q148
New Cairo,1500000,EG,http://www.wikidata.org/entity/Q79
Niamey,1496260,NE,http://www.wikidata.org/entity/Q1032
Gwangju,1490092,KR,http://www.wikidata.org/entity/Q884
Recife,1488920,BR,http://www.wikidata.org/entity/Q155
Nashik,1486053,IN,http://www.wikidata.org/entity/Q668
Valencia,1484430,VE,http://www.wikidata.org/entity/Q717
Onitsha,1483000,NG,http://www.wikidata.org/entity/Q1033
Daejeon,1475221,KR,http://www.wikidata.org/entity/Q884
The Bronx,1472654,US,http://www.wikidata.org/entity/Q30
Auckland,1470100,NZ,http://www.wikidata.org/entity/Q664
Yekaterinburg,1468833,RU,http://www.wikidata.org/entity/Q159
Wuwei,1464955,CN,http://www.wikidata.org/entity/Q148
Kyoto,1463723,JP,http://www.wikidata.org/entity/Q17
Shuangyashan,1462626,CN,http://www.wikidata.org/entity/Q148
Yueqing,1452707,CN,http://www.wikidata.org/entity/Q148
Nouakchott,1446761,MR,http://www.wikidata.org/entity/Q1025
Dakar,1438725,SN,http://www.wikidata.org/entity/Q1041
Goiânia,1437366,BR,http://www.wikidata.org/entity/Q155
Metropolis of Lyon,1436354,FR,http://www.wikidata.org/entity/Q142
San Antonio,1434625,US,http://www.wikidata.org/entity/Q30
Ya'an,1434603,CN,http://www.wikidata.org/entity/Q148
Guyuan,1426000,CN,http://www.wikidata.org/entity/Q148
Muscat,1421409,OM,http://www.wikidata.org/entity/Q842
Kharkiv,1421125,UA,http://www.wikidata.org/entity/Q212
Pointe-Noire,1420612,CG,http://www.wikidata.org/entity/Q971
Wenling,1416199,CN,http://www.wikidata.org/entity/Q148
Medina,1411599,SA,http://www.wikidata.org/entity/Q851
Gwangju,1409624,KR,http://www.wikidata.org/entity/Q884
Faridabad,1404653,IN,http://www.wikidata.org/entity/Q668
Prague,1397880,CZ,http://www.wikidata.org/entity/Q213
Haidong,1396845,CN,http://www.wikidata.org/entity/Q148
Ulaanbaatar,1396288,MN,http://www.wikidata.org/entity/Q711
Panjin,1392493,CN,http://www.wikidata.org/entity/Q148
Panjin,1389691,CN,http://www.wikidata.org/entity/Q148
Kayseri,1389680,TR,http://www.wikidata.org/entity/Q43
Yueqing,1389332,CN,http://www.wikidata.org/entity/Q148
Porto Alegre,1388794,BR,http://www.wikidata.org/entity/Q155
Adelaide,1387290,AU,http://www.wikidata.org/entity/Q408
San Diego,1386932,US,http://www.wikidata.org/entity/Q30
Guadalajara,1385621,MX,http://www.wikidata.org/entity/Q96
Wuzhong,1382713,CN,http://www.wikidata.org/entity/Q148
Samsun,1368488,TR,http://www.wikidata.org/entity/Q43
Wenling,1366794,CN,http://www.wikidata.org/entity/Q148
Kisangani,1366000,CD,http://www.wikidata.org/entity/Q974
Haidong,1358471,CN,http://www.wikidata.org/entity/Q148
Milan,1354196,IT,http://www.wikidata.org/entity/Q38
Santiago de los Caballeros,1343423,DO,http://www.wikidata.org/entity/Q786
Chizhou,1342764,CN,http://www.wikidata.org/entity/Q148
Makassar,1338663,ID,http://www.wikidata.org/entity/Q252
Huangshan,1330565,CN,http://www.wikidata.org/entity/Q148
Kazan,1329825,RU,http://www.wikidata.org/entity/Q159
Barranquilla,1326588,CO,http://www.wikidata.org/entity/Q739
Basra,1326564,IQ,http://www.wikidata.org/entity/Q796
Benxi,1326018,CN,http://www.wikidata.org/entity/Q148
Saitama,1325843,JP,http://www.wikidata.org/entity/Q17
Guarulhos,1324781,BR,http://www.wikidata.org/entity/Q155
Ciudad Juárez,1321004,MX,http://www.wikidata.org/entity/Q96
Yangquan,1318505,CN,http://www.wikidata.org/entity/Q148
Tongling,1311726,CN,http://www.wikidata.org/entity/Q148
Taguig,1308085,PH,http://www.wikidata.org/entity/Q928
Calgary,1306784,CA,http://www.wikidata.org/entity/Q16
Dallas,1304379,US,http://www.wikidata.org/entity/Q30
Belém,1303403,BR,http://www.wikidata.org/entity/Q155
Montevideo,1302954,UY,http://www.wikidata.org/entity/Q77
Tonghua,1302778,CN,http://www.wikidata.org/entity/Q148
Nova Iguaçu,1297704,BR,http://www.wikidata.org/entity/Q155
Baishan,1296127,CN,http://www.wikidata.org/entity/Q148
Tripoli,1293016,LY,http://www.wikidata.org/entity/Q1016
Heihe,1286401,CN,http://www.wikidata.org/entity/Q148
Wuzhong,1284000,CN,http://www.wikidata.org/entity/Q148
East Berlin,1279212,DD,http://www.wikidata.org/entity/Q16957
Tangier,1275428,MA,http://www.wikidata.org/entity/Q1028
Antananarivo,1275207,MG,http://www.wikidata.org/entity/Q1019
Soweto,1271628,ZA,http://www.wikidata.org/entity/Q258
Jabalpur,1267564,IN,http://www.wikidata.org/entity/Q668
Nelson Mandela Bay Metropolitan Municipality,1263051,ZA,http://www.wikidata.org/entity/Q258
Zapopan,1257547,MX,http://www.wikidata.org/entity/Q96
Brussels-Capital Region,1255795,BE,http://www.wikidata.org/entity/Q31
Yuyao City,1254032,CN,http://www.wikidata.org/entity/Q148
Lijiang,1253878,CN,http://www.wikidata.org/entity/Q148
Cần Thơ,1252350,VN,http://www.wikidata.org/entity/Q881
Cần Thơ,1252300,VN,http://www.wikidata.org/entity/Q881
Balıkesir,1250610,TR,http://www.wikidata.org/entity/Q43
Sharjah,1247749,AE,http://www.wikidata.org/entity/Q878
Cần Thơ,1237300,VN,http://www.wikidata.org/entity/Q881
Huế,1236393,VN,http://www.wikidata.org/entity/Q881
Suwon,1234300,KR,http://www.wikidata.org/entity/Q884
Da Nang,1230847,VN,http://www.wikidata.org/entity/Q881
Mandalay,1225546,MM,http://www.wikidata.org/entity/Q836
Vasai-Virar,1222390,IN,http://www.wikidata.org/entity/Q668
Da Nang,1220200,VN,http://www.wikidata.org/entity/Q881
Da Nang,1220190,VN,http://www.wikidata.org/entity/Q881
Panzhihua,1214121,CN,http://www.wikidata.org/entity/Q148
Campinas,1213792,BR,http://www.wikidata.org/entity/Q155
Mbuji-Mayi,1213726,CD,http://www.wikidata.org/entity/Q974
Sofia,1213134,BG,http://www.wikidata.org/entity/Q219
Panzhihua,1212203,CN,http://www.wikidata.org/entity/Q148
Beiliu,1211637,CN,http://www.wikidata.org/entity/Q148
Shuangyashan,1208803,CN,http://www.wikidata.org/entity/Q148
Mombasa,1208333,KE,http://www.wikidata.org/entity/Q114
Xinyu,1202499,CN,http://www.wikidata.org/entity/Q148
Zhangye,1199515,CN,http://www.wikidata.org/entity/Q148
Varanasi,1198491,IN,http://www.wikidata.org/entity/Q668
Nizhny Novgorod,1198245,RU,http://www.wikidata.org/entity/Q159
Hiroshima,1198021,JP,http://www.wikidata.org/entity/Q17
Chiang Mai,1198000,TH,http://www.wikidata.org/entity/Q869
Belgrade,1197714,RS,http://www.wikidata.org/entity/Q403
Maiduguri,1197497,NG,http://www.wikidata.org/entity/Q1033
Batam,1196396,ID,http://www.wikidata.org/entity/Q252
Mbuji-Mayi,1193891,CD,http://www.wikidata.org/entity/Q974
Rosario,1193605,AR,http://www.wikidata.org/entity/Q414
Shymkent,1191877,KZ,http://www.wikidata.org/entity/Q232
Bishkek,1191000,KG,http://www.wikidata.org/entity/Q813
Xinyu,1186700,CN,http://www.wikidata.org/entity/Q148
Doha,1186023,QA,http://www.wikidata.org/entity/Q846
Ahvaz,1184788,IR,http://www.wikidata.org/entity/Q794
Shymkent,1184113,KZ,http://www.wikidata.org/entity/Q232
Srinagar,1180570,IN,http://www.wikidata.org/entity/Q668
Huế,1178600,VN,http://www.wikidata.org/entity/Q881
Chelyabinsk,1176770,RU,http://www.wikidata.org/entity/Q159
Liaoyuan,1176239,CN,http://www.wikidata.org/entity/Q148
Malang,1175282,ID,http://www.wikidata.org/entity/Q252
Aurangabad,1175116,IN,http://www.wikidata.org/entity/Q668
Yingtan,1175000,CN,http://www.wikidata.org/entity/Q148
Pikine,1170791,SN,http://www.wikidata.org/entity/Q1041
Fez,1167842,MA,http://www.wikidata.org/entity/Q1028
Bandar Lampung,1166761,ID,http://www.wikidata.org/entity/Q252
Naypyidaw,1160242,MM,http://www.wikidata.org/entity/Q836
Aba,1160000,NG,http://www.wikidata.org/entity/Q1033
Amritsar,1159227,IN,http://www.wikidata.org/entity/Q668
Zhoushan,1157817,CN,http://www.wikidata.org/entity/Q148
Krasnodar,1154885,RU,http://www.wikidata.org/entity/Q159
Aden,1154410,YE,http://www.wikidata.org/entity/Q805
Yingtan,1154223,CN,http://www.wikidata.org/entity/Q148
Samara,1154223,RU,http://www.wikidata.org/entity/Q159
Nelson Mandela Bay Metropolitan Municipality,1152115,ZA,http://www.wikidata.org/entity/Q258
Leiyang,1151554,CN,http://www.wikidata.org/entity/Q148
Yichun,1148126,CN,http://www.wikidata.org/entity/Q148
Ufa,1144809,RU,http://www.wikidata.org/entity/Q159
Rostov-on-Don,1143123,RU,http://www.wikidata.org/entity/Q159
Monterrey,1142952,MX,http://www.wikidata.org/entity/Q96
Guyuan,1142142,CN,http://www.wikidata.org/entity/Q148
Leiyang,1140675,CN,http://www.wikidata.org/entity/Q148
Birmingham,1137100,GB,http://www.wikidata.org/entity/Q145
Maputo,1133200,MZ,http://www.wikidata.org/entity/Q1029
Amritsar,1132383,IN,http://www.wikidata.org/entity/Q668
Zhangye,1131016,CN,http://www.wikidata.org/entity/Q148
Van,1127612,TR,http://www.wikidata.org/entity/Q43
Ulsan,1127553,KR,http://www.wikidata.org/entity/Q884
Zhoushan,1121261,CN,http://www.wikidata.org/entity/Q148
Quilamba Quiaxi,1120781,AO,http://www.wikidata.org/entity/Q916
Navi Mumbai,1119477,IN,http://www.wikidata.org/entity/Q668
Tbilisi,1118035,GE,http://www.wikidata.org/entity/Q230
